lh_gm_vol_0,lh_gm_vol_1,lh_gm_vol_2,lh_gm_vol_3,lh_gm_vol_4,lh_gm_vol_5,lh_gm_vol_6,lh_gm_vol_7,lh_gm_vol_8,lh_gm_vol_9,lh_gm_vol_10,lh_gm_vol_11,lh_gm_vol_12,lh_gm_vol_13,lh_gm_vol_14,lh_gm_vol_15,lh_gm_vol_16,lh_gm_vol_17,lh_gm_vol_18,lh_gm_vol_19,lh_gm_vol_20,lh_gm_vol_21,lh_gm_vol_22,lh_gm_vol_23,lh_gm_vol_24,lh_gm_vol_25,lh_gm_vol_26,lh_gm_vol_27,lh_gm_vol_28,lh_gm_vol_29,lh_gm_vol_30,lh_gm_vol_31,lh_gm_vol_32,lh_gm_vol_33,rh_gm_vol_0,rh_gm_vol_1,rh_gm_vol_2,rh_gm_vol_3,rh_gm_vol_4,rh_gm_vol_5,rh_gm_vol_6,rh_gm_vol_7,rh_gm_vol_8,rh_gm_vol_9,rh_gm_vol_10,rh_gm_vol_11,rh_gm_vol_12,rh_gm_vol_13,rh_gm_vol_14,rh_gm_vol_15,rh_gm_vol_16,rh_gm_vol_17,rh_gm_vol_18,rh_gm_vol_19,rh_gm_vol_20,rh_gm_vol_21,rh_gm_vol_22,rh_gm_vol_23,rh_gm_vol_24,rh_gm_vol_25,rh_gm_vol_26,rh_gm_vol_27,rh_gm_vol_28,rh_gm_vol_29,rh_gm_vol_30,rh_gm_vol_31,rh_gm_vol_32,rh_gm_vol_33,volume_paths
2620,2294,7146,4049,1844,11161,16434,14703,3154,13146,9004,6565,6085,13667,2176,3096,4801,2673,3903,2451,10679,3474,15414,10736,3552,20437,27232,14302,13667,12915,839,2409,1601,7487,2996,2621,7384,3696,1722,12683,16888,12714,2841,14837,9238,7616,6122,17002,2017,3570,4241,3114,4586,2991,10200,3418,15737,12763,2535,21195,27251,15007,13599,13501,1040,2317,1253,7878,/data/users2/kwang26/aibm_hcp_normalized/865363_3T_T1w_MPR1.nii.gz
2368,1991,8109,4828,1771,13334,14116,12893,3691,13903,8997,10013,5793,12873,2263,3713,6866,3032,5002,3464,13489,3679,15544,13366,3394,21376,29420,19031,17784,16513,1055,2419,2045,9497,2682,1662,8428,4354,1997,12252,18098,16009,2747,14945,8738,9380,6763,14104,2078,4273,8707,3483,5314,3728,13864,3766,14608,15100,2179,21684,28148,15662,15391,13849,1520,2791,1445,8648,/data/users2/kwang26/aibm_hcp_normalized/127327_3T_T1w_MPR1.nii.gz
2580,1778,5643,2997,1460,9969,11066,10379,2145,9794,7772,9149,4907,9004,1934,2479,3701,2079,2724,2348,10333,3583,13122,9838,1971,13642,18306,11638,11580,12042,468,2269,1253,5706,2503,1873,4934,3312,1188,7638,13380,12461,2514,10032,7294,8014,4864,10658,1973,3543,3103,2170,3768,3445,9622,2640,12075,11000,2023,15065,17728,11815,11000,11101,793,2228,983,6035,/data/users2/kwang26/aibm_hcp_normalized/147737_3T_T1w_MPR1.nii.gz
3260,2226,5638,3004,1382,9775,13156,10626,2421,9521,7394,6516,5384,10259,2350,3768,4911,2053,3162,2466,9997,3099,14839,9450,2594,15942,21282,13573,13222,9540,766,2319,1274,6389,2796,2403,6772,3656,1335,8970,15327,10936,2346,8897,7069,7190,5085,12361,2311,4561,3407,2577,4738,2803,9368,3406,13890,9264,2218,16587,19172,13794,11883,9979,1095,2254,998,6937,/data/users2/kwang26/aibm_hcp_normalized/485757_3T_T1w_MPR1.nii.gz
2997,2423,8166,4589,2405,11983,14691,13522,3702,15884,10025,8400,7051,12705,2634,3733,7493,2617,4252,3639,9898,3219,15246,12175,3708,19752,27884,14470,14203,13024,953,2790,1235,8635,2964,3145,8563,4729,2588,12080,18467,11316,3116,15689,9636,9220,7062,15744,2542,4378,5843,3729,5937,3808,10439,4559,15110,12252,2248,22390,26757,15431,13381,11189,1168,2393,1147,8797,/data/users2/kwang26/aibm_hcp_normalized/779370_3T_T1w_MPR1.nii.gz
3405,2713,9967,4558,2458,19292,17138,12741,3282,11996,9316,9690,6859,14592,2764,3989,7630,2210,4032,3469,12918,4756,16941,14124,3343,19479,27800,15540,16538,15585,768,2941,1237,9093,3706,2601,9354,4796,2339,15830,21497,14441,2749,14571,8756,8869,6600,17488,2479,6542,5143,3345,5590,3648,12177,4990,17411,13036,2749,20799,29366,16159,15433,15077,1124,2413,1117,10086,/data/users2/kwang26/aibm_hcp_normalized/597869_3T_T1w_MPR1.nii.gz
3188,2409,8222,3986,2059,10675,14730,13804,2846,16057,8887,10664,6575,14896,2568,4345,6665,2236,4501,3515,11347,4143,14965,12715,4184,19249,27777,18521,15169,14442,967,2506,1605,8214,4111,3009,5655,4311,1291,12882,18054,12635,2067,14731,9376,9630,6667,17228,2754,5510,4152,3139,5838,4315,11101,5026,18299,13528,2609,19612,27552,17574,14486,12675,1282,2185,1025,8911,/data/users2/kwang26/aibm_hcp_normalized/146533_3T_T1w_MPR1.nii.gz
2571,3187,6694,3372,1946,11676,13980,12578,2752,12719,8531,6329,6088,9610,2574,4045,5921,2625,3647,2692,11839,4641,16117,11798,3664,16788,24236,15013,15404,12779,682,2528,1850,7715,2310,2237,7321,3889,1401,9511,17103,11105,2890,13724,8850,8509,6536,13607,2254,4990,5237,2868,5094,3469,10739,3325,15645,13253,2070,15963,27955,13797,14986,11569,1165,2807,1296,7455,/data/users2/kwang26/aibm_hcp_normalized/195445_3T_T1w_MPR1.nii.gz
3160,2427,6941,3952,1885,13438,16355,12738,2858,14336,9496,8491,7433,14805,2220,5306,6557,2177,4444,2812,11700,4436,14979,13013,4136,21306,26781,16886,14341,16749,918,2178,1476,8008,3269,2422,8140,4518,1946,13561,19684,13688,3224,15304,9604,8783,7833,15749,2194,4751,4339,3297,5181,3100,12337,5033,15299,12719,1639,21806,27254,15968,12659,14239,1056,2010,1205,9105,/data/users2/kwang26/aibm_hcp_normalized/176744_3T_T1w_MPR1.nii.gz
2097,2531,5998,3740,1508,10909,11229,10075,2222,10064,8214,7463,4816,10730,2082,3466,4961,2245,2844,3440,7585,3520,12613,9387,2837,16850,20711,12296,12484,11773,651,1979,1345,6203,2055,2372,6574,3249,1737,9047,14203,13506,2390,10823,7760,7932,5201,10957,1837,3541,4547,2579,3922,3556,9019,2783,12043,9885,1637,15790,21670,13946,11796,10226,1044,2010,1180,7219,/data/users2/kwang26/aibm_hcp_normalized/102816_3T_T1w_MPR1.nii.gz
2598,1827,5828,3426,1885,12329,12139,12506,2845,9503,7569,7011,4601,9708,2304,2964,4624,2051,3691,2725,9560,3071,13777,10230,1849,16894,22053,11741,11060,12774,824,2323,1189,6727,2544,1939,6874,4060,1823,11983,16423,10778,2146,9853,7555,7477,5213,12059,2167,4015,3262,2539,4269,3522,9233,2340,13322,10231,2146,19046,21074,13480,11760,9172,1180,1791,991,7333,/data/users2/kwang26/aibm_hcp_normalized/158136_3T_T1w_MPR1.nii.gz
3853,2979,11282,4158,2130,16424,17825,17196,3337,17831,10342,9310,7795,15781,3255,5610,7759,2785,4098,3960,11509,4026,19133,13424,4894,21999,32996,19503,16775,17716,1104,2276,2084,8787,3254,2368,10535,4108,1773,16267,23174,14748,3966,16093,10583,11467,8352,18744,3659,4992,5537,3447,4927,4232,14682,3699,19617,14813,3079,25369,36910,18303,15689,15968,1346,2685,1679,8400,/data/users2/kwang26/aibm_hcp_normalized/223929_3T_T1w_MPR1.nii.gz
2457,1641,6682,3365,1779,9584,12916,12355,2277,11679,7370,5922,5888,10962,2066,3519,4672,2259,4432,2819,9757,3345,12091,10277,2976,19327,22356,13622,12527,12503,906,2731,1041,5661,2502,3827,5620,3372,1214,9636,16820,12241,3075,10077,6986,6608,5989,12205,1864,3867,5031,2852,4118,2733,9947,3558,13128,10319,2594,20479,22352,14218,11374,9657,1041,2080,862,5942,/data/users2/kwang26/aibm_hcp_normalized/541943_3T_T1w_MPR1.nii.gz
4711,1668,8815,3186,1500,13307,14613,11568,2562,13286,7902,6845,5990,11936,2018,3473,6392,2287,4407,2096,11268,3493,15896,10364,2284,17521,23622,13505,15103,11428,848,2199,1334,7809,2623,2821,8468,2931,1613,11055,18365,10513,2837,11857,7197,7638,5292,13545,2268,3950,6048,2511,5660,2560,10351,3293,14931,11677,2822,17846,22799,14174,15520,12128,1001,2419,1361,8576,/data/users2/kwang26/aibm_hcp_normalized/201111_3T_T1w_MPR1.nii.gz
2414,2445,6719,3045,1468,9873,11022,12008,1988,12833,8265,6857,5569,8800,1839,3536,6180,2563,3760,2726,10455,3073,13494,9462,3424,17365,24626,11199,12868,11104,829,2069,1505,6364,3184,2739,4094,3147,1402,9434,14930,10688,2568,12333,7391,6598,6703,11037,1677,3851,4762,3024,3665,2580,9375,3261,15979,9298,1472,20355,23759,13019,11697,9691,1142,1858,1135,6429,/data/users2/kwang26/aibm_hcp_normalized/107018_3T_T1w_MPR1.nii.gz
3657,2198,9512,3579,1959,14036,17416,13717,3076,13881,9776,8761,6703,13522,2560,4358,5972,2737,4106,3098,12858,4512,18548,12541,4394,20837,32421,17437,16894,13486,696,2797,1895,9426,3800,2901,9751,3741,1716,14131,17169,14105,2539,15394,11178,7982,7225,17079,2873,5568,6199,3547,6564,3583,15004,4345,17418,12937,3136,21505,30999,16440,15473,14201,1195,2249,1580,9584,/data/users2/kwang26/aibm_hcp_normalized/270332_3T_T1w_MPR1.nii.gz
2943,1689,6202,3059,1408,8156,13077,9790,1623,10678,7447,6192,4062,9135,2172,2935,5648,1927,3397,2616,7118,3517,10921,8664,1719,16356,19010,10011,10703,9945,552,2513,1007,6114,2432,1987,6466,3261,1305,8095,14678,9169,2466,9252,6472,6941,4299,10209,2095,3140,3462,3051,3749,2881,7468,2640,12095,8874,2204,16777,18442,11799,10599,8862,1027,2515,915,5960,/data/users2/kwang26/aibm_hcp_normalized/204420_3T_T1w_MPR1.nii.gz
2502,1556,9776,3138,1169,10182,13653,12595,2531,10762,7749,6510,5055,9898,1695,4282,4887,2103,4163,2446,11180,3328,14906,11168,2465,18229,26684,13902,12466,12106,810,1872,1241,6301,2523,2410,8431,2761,669,10168,15346,11357,2664,10287,7822,6430,5378,12943,1740,4180,4371,2655,4510,2579,10471,3514,15212,12087,2351,20864,23951,14317,12659,12941,978,1821,1090,6240,/data/users2/kwang26/aibm_hcp_normalized/303119_3T_T1w_MPR1.nii.gz
2689,3155,8573,3305,1686,11273,12541,12966,2885,11157,7795,6394,5441,11110,2260,3214,5779,1931,3625,2915,9387,3551,14199,9426,3426,15620,22114,12166,11398,11402,734,1911,1348,7384,2390,2305,7224,3714,1320,10468,16833,11109,2817,10450,8439,7543,4826,11759,1782,4083,3972,2586,5246,3485,10925,3692,13976,9524,2748,19115,21736,12074,11023,9349,827,2570,1141,7323,/data/users2/kwang26/aibm_hcp_normalized/160123_3T_T1w_MPR1.nii.gz
3132,2061,6954,3233,1921,10513,13110,13117,2562,13351,7719,5858,6433,11293,2127,3927,4149,1988,2988,2116,10355,2810,14129,10448,3643,16979,22474,13190,11478,10631,864,2335,1205,6592,2182,2130,6926,3775,1565,11188,18652,13023,2172,11432,7613,7149,6771,12835,2796,4286,3895,3166,4545,2807,9067,3253,13531,10275,2291,16368,22122,13271,11565,11438,1230,2161,1028,7145,/data/users2/kwang26/aibm_hcp_normalized/592455_3T_T1w_MPR1.nii.gz
2928,2367,8012,3878,2007,11004,13602,11608,2808,12046,8382,7660,5756,11030,2689,3643,5496,2433,4251,2600,9093,3625,13704,10078,2650,17122,22968,13708,12691,10244,735,2585,1176,7044,2197,2276,6171,3442,1818,10141,16793,12698,2829,13322,8126,7202,5798,10690,2405,4537,5187,3135,4617,2924,9472,4069,12125,8433,2020,18928,24381,14392,11067,9303,1128,2769,1004,7480,/data/users2/kwang26/aibm_hcp_normalized/141826_3T_T1w_MPR1.nii.gz
3306,2264,7657,3504,2518,12380,16445,13865,3985,13810,9807,7917,7181,14686,2614,3887,6373,2985,5676,3296,13192,5003,17392,13239,3356,23997,29548,13396,15880,15897,667,2474,2036,8178,2935,5890,8548,3799,2268,14062,21329,12246,3931,14150,10040,8997,7207,14182,2544,4922,4887,3502,6801,3415,11181,5366,16431,13915,3037,22197,30172,15868,14493,12980,1032,2075,1520,9003,/data/users2/kwang26/aibm_hcp_normalized/142828_3T_T1w_MPR1.nii.gz
3024,2734,7547,2838,1587,10289,14556,10231,2211,9785,8070,5802,6779,12388,2245,4210,5827,2326,3734,2074,10054,3184,13264,11072,3636,15712,24640,13194,12700,10710,563,2297,1389,6419,2880,1994,6585,3130,1315,9696,17229,11892,2229,9340,8625,6073,6221,12528,2036,4643,5064,2795,4796,2641,10779,2992,14538,11079,1846,16234,26367,12757,12601,10795,951,2059,1009,6700,/data/users2/kwang26/aibm_hcp_normalized/140925_3T_T1w_MPR1.nii.gz
3425,2870,9653,4009,2409,12873,16500,14757,2663,13463,10127,7755,7006,14296,2585,5361,7242,2759,4543,2938,11406,4979,16969,12454,4352,20996,30508,13839,14876,13638,942,2901,1855,8829,3540,4206,9139,3823,3035,12617,20194,14733,3147,13514,9451,8335,6815,16131,2503,6668,5983,2697,6446,3635,10320,4601,18299,14315,3312,22386,29134,14766,15913,12505,1482,2229,1142,8839,/data/users2/kwang26/aibm_hcp_normalized/211215_3T_T1w_MPR1.nii.gz
3066,1860,6536,3648,2057,12365,13365,12170,2522,11430,8132,8488,5229,10708,2015,3488,4915,2009,3241,3613,11288,3242,14886,11317,3266,18352,22611,13773,12770,12670,736,2353,1451,6335,2360,2903,7743,3740,1572,10304,15178,11382,2851,13600,7652,8546,5541,15115,1758,3687,4543,2402,4004,3890,11142,3153,13873,11291,2670,18627,20885,15247,12201,12465,1249,2139,1224,6741,/data/users2/kwang26/aibm_hcp_normalized/124624_3T_T1w_MPR1.nii.gz
3852,2055,7980,3571,1703,12836,15358,13142,2916,15262,9238,9846,6405,13478,2326,4512,4745,2511,3936,3093,11912,3651,17102,11197,4202,15927,23596,14022,12498,13664,654,2624,1172,7323,2736,2779,7357,3957,1542,12892,18972,12217,2910,14897,8396,9015,5754,14359,2221,3505,5692,3070,4564,3288,11124,3962,14629,12927,2584,19927,23765,13937,14355,11029,1023,2452,1110,8381,/data/users2/kwang26/aibm_hcp_normalized/188751_3T_T1w_MPR1.nii.gz
2377,1945,7687,2728,1349,9768,11457,12072,3150,9943,7305,7324,4905,10015,2136,3749,5020,1713,3576,2502,9743,3015,12241,10476,2478,15325,23864,14313,11684,10777,789,2129,1264,6339,2402,2976,6013,2806,1276,9503,13546,11457,2707,10431,7844,7765,5079,11049,2257,4140,4216,2221,3731,2858,9945,3844,13487,11811,2655,16665,20382,15620,10498,11091,1167,2261,917,5985,/data/users2/kwang26/aibm_hcp_normalized/334635_3T_T1w_MPR1.nii.gz
2214,1785,5890,3938,1781,9569,12161,9845,2808,14869,7959,7315,4959,11383,1791,3499,6313,2494,4141,2805,10350,2745,14551,10273,2161,17181,25252,13706,11594,11804,738,2238,1682,6851,2834,2614,6308,4194,1729,8157,14750,10461,2341,14060,8181,8088,5140,13063,1590,4487,4372,2750,4957,3423,9214,3323,14769,10405,1957,17222,23215,14018,12159,10019,1150,2239,1364,7093,/data/users2/kwang26/aibm_hcp_normalized/192439_3T_T1w_MPR1.nii.gz
3493,1515,7141,3176,2109,12205,13659,12742,2358,11666,9591,7387,5676,12504,2952,3705,5543,2317,3538,2526,9877,3789,15976,10023,2542,17005,25870,13976,12739,14336,684,2650,1554,7356,3046,2823,7663,3489,1898,11262,18907,11920,2441,10989,9071,7156,6257,15045,2525,5035,5213,3458,4655,2866,9722,4678,14418,9853,2418,17908,25302,15860,13794,13141,853,1635,977,7377,/data/users2/kwang26/aibm_hcp_normalized/841349_3T_T1w_MPR1.nii.gz
3614,1938,7390,2949,1848,10702,14466,12293,2767,11105,9059,6088,5897,11041,2162,3595,4789,2265,4375,2706,11109,3250,15071,10505,3452,18391,25685,13833,12161,11447,1124,2404,1076,6381,2725,2599,6431,3072,1682,10733,16922,13159,2214,10430,9530,6650,6521,12942,1674,4153,3850,3120,3881,3005,9109,3787,13309,11598,2472,21919,23286,14563,11448,10028,1430,2486,761,6559,/data/users2/kwang26/aibm_hcp_normalized/381543_3T_T1w_MPR1.nii.gz
3167,1633,7510,3510,1988,12137,11284,12110,2689,13312,8415,6954,4744,11770,2320,4155,5182,2265,4541,2322,9543,4134,14423,11102,3040,18493,25657,15130,13752,13560,725,2500,1176,7248,2519,2512,6795,3706,2034,12082,16032,13493,2537,10483,7940,7041,5970,12940,2234,3516,3883,3350,5522,2524,9026,3478,15153,10681,2410,20610,23712,14946,11563,13580,1323,2165,1229,7839,/data/users2/kwang26/aibm_hcp_normalized/172534_3T_T1w_MPR1.nii.gz
3008,1917,6092,3296,2044,12573,11723,9847,2640,15025,9219,6718,7143,9507,1871,4086,6630,2830,4752,3001,11084,3185,14892,12447,3553,16391,25978,15932,13693,11881,867,2306,1435,7961,2528,1853,7156,3810,1865,10104,14045,9653,2607,12139,9008,7308,6798,12864,2200,3580,3782,2912,5472,3194,11485,3558,15355,12901,2448,20537,25844,15325,13940,12321,1251,2118,1395,7846,/data/users2/kwang26/aibm_hcp_normalized/204016_3T_T1w_MPR1.nii.gz
2502,1689,6227,3340,1812,11336,13605,11691,1962,11697,7627,7603,4530,11244,2041,3659,5169,2026,3713,2620,9655,2797,13832,11200,2973,15281,24475,13995,10520,12596,791,2248,1548,7063,2538,2867,5408,3878,1798,10941,16291,12798,1972,12088,8557,6951,5338,10845,2425,4115,4219,3160,4506,3076,8906,3986,13200,11414,2370,16631,21700,13544,10732,11289,1353,2654,886,6795,/data/users2/kwang26/aibm_hcp_normalized/176037_3T_T1w_MPR1.nii.gz
2834,2327,8725,3965,1664,11307,12005,12564,2901,12127,8194,7868,6067,11009,2226,4571,5868,2475,4395,3313,10554,3158,15798,10669,4269,17885,24786,14395,15071,12322,789,2341,1146,7478,2974,2301,9669,4047,1860,9609,14682,12377,2306,11389,8048,8172,6569,13917,2147,4436,4098,3029,5931,4020,11463,3935,15508,12023,2606,19787,24116,14154,15895,12140,1152,2073,1130,8429,/data/users2/kwang26/aibm_hcp_normalized/144731_3T_T1w_MPR1.nii.gz
2852,1969,10429,3347,2219,11684,14759,13716,2941,13112,8457,7597,6790,11820,2177,3633,4422,2515,4047,2276,13816,3685,17278,10309,3182,16947,23622,14025,13319,11628,790,2297,1442,7295,2583,3057,7603,3913,1213,11208,19250,12837,2559,11991,9200,7129,6028,15109,1839,5261,4241,2811,4336,2984,11020,5034,16536,11324,2586,19701,21678,13608,12651,11221,856,1839,1246,8259,/data/users2/kwang26/aibm_hcp_normalized/152831_3T_T1w_MPR1.nii.gz
3695,2289,7843,4448,2131,13772,16448,14314,2993,15227,9057,8400,5241,14746,2136,3487,5606,2288,3976,3493,10783,3458,16362,10840,3303,19283,27885,14000,15446,13934,805,1897,1351,8805,4045,2755,7309,3383,1860,13424,21317,13365,2396,12068,9227,8913,6293,17064,2482,4138,4438,2797,4839,3322,11851,3356,17356,13424,2417,21721,26772,13823,14451,12693,1148,2090,1275,9238,/data/users2/kwang26/aibm_hcp_normalized/136227_3T_T1w_MPR1.nii.gz
2913,2500,6549,2915,1775,11400,13140,11787,2460,9613,8494,5693,4720,11893,1793,3070,7087,2159,4287,2013,9701,4152,14384,9340,3358,17546,23612,12492,11967,10431,807,2304,1149,6732,3127,1814,5447,2795,1536,11361,17518,10540,2378,9351,7953,6101,5324,13309,2066,3836,4962,2637,4802,2321,9661,3595,13789,9844,2305,19492,26592,11792,11764,8992,1144,2021,833,7224,/data/users2/kwang26/aibm_hcp_normalized/645551_3T_T1w_MPR1.nii.gz
2323,1326,6200,3409,1303,8029,11846,9062,2061,12500,7330,7055,6335,10734,1829,4004,5644,2548,3527,3148,9415,2886,12943,8131,2595,16415,20949,12699,9660,9785,648,1662,978,6146,2184,1659,4886,3528,1203,8701,13417,6190,2391,13017,7381,7455,5007,11641,1663,3566,3735,2795,5141,3732,9111,2389,13603,10336,2599,16663,21552,12878,10649,10132,667,1870,890,6426,/data/users2/kwang26/aibm_hcp_normalized/159845_3T_T1w_MPR1.nii.gz
2440,2260,6609,3868,2352,14660,14890,13907,3812,11479,9335,8681,6616,12272,2745,3937,7350,2508,4688,3686,10716,3588,15921,11417,3879,19920,26462,13129,15673,13286,879,2870,1701,7935,3286,2978,6814,1662,2132,13148,18137,12684,2814,11941,9855,9257,6531,14484,3228,5513,4358,3673,5617,2472,12511,4492,16455,14387,2590,24087,23764,15450,15303,11726,1300,2891,1158,9016,/data/users2/kwang26/aibm_hcp_normalized/118225_3T_T1w_MPR1.nii.gz
3349,2240,6056,3307,1681,11979,12645,11435,3043,13201,8301,7892,5636,12131,2230,3227,5410,2219,4181,2767,10857,3749,14556,11219,2585,17030,20501,14191,12716,12652,807,2246,1421,8143,2410,2317,7542,4122,1870,10297,16105,12060,3098,13946,9054,7874,4913,12852,2175,4204,5703,3269,5720,3131,8491,3412,13824,12598,2421,15396,21049,14132,12363,13846,916,2030,1068,7959,/data/users2/kwang26/aibm_hcp_normalized/330324_3T_T1w_MPR1.nii.gz
2751,1744,5460,2740,1789,8967,11365,10438,2079,8707,7460,5436,4238,10764,1789,3686,5827,2122,3582,1940,9552,3413,12873,9819,2511,15958,22579,13030,11786,11396,729,2333,1362,6592,2702,2228,4434,2957,1348,8241,12645,9596,2262,9713,7263,5723,5536,11804,1644,4300,3973,2906,4870,2187,10417,3177,14179,9695,1795,18242,19966,12548,12467,10968,1248,1746,952,6436,/data/users2/kwang26/aibm_hcp_normalized/208024_3T_T1w_MPR1.nii.gz
2674,2155,7951,2711,1756,11916,13954,11444,2700,9339,7531,6760,5510,12709,2040,3533,4522,2162,4098,2014,9546,3385,14469,9589,3422,16748,21780,13913,11958,12183,749,2247,1457,6417,2984,2745,8511,4019,1780,11165,16305,10837,2621,10498,7050,6767,5867,13196,2075,3952,3792,2522,4288,2448,10804,3373,15146,11003,1559,16455,22640,13319,12040,10499,985,2375,964,7718,/data/users2/kwang26/aibm_hcp_normalized/555651_3T_T1w_MPR1.nii.gz
2698,1388,6356,3212,1248,9074,12553,7971,2601,11125,6289,6665,4901,11293,1684,3719,4418,1851,3230,2539,8930,2905,13427,9149,2321,14455,23592,12854,13141,11765,516,2518,1195,6108,2249,2297,6200,3278,1408,9662,16932,9004,2359,10336,6595,6450,4709,11258,1773,3793,4316,2017,5429,2623,8299,3065,11626,9973,2740,15710,19614,12428,11788,9827,1008,1975,890,5976,/data/users2/kwang26/aibm_hcp_normalized/139233_3T_T1w_MPR1.nii.gz
2373,1787,6696,4419,2195,11093,14463,13378,2591,12589,8109,7810,5271,11114,4167,3257,5482,2564,3084,3017,10082,3173,14348,13038,3030,17600,23766,14633,13245,10869,900,1963,1438,6686,2459,2638,6429,4151,2057,11835,16255,12471,2539,14820,8354,9174,5680,13732,2036,4257,4657,2747,3588,3489,10031,3543,14152,12782,1971,19339,24035,16392,11647,11782,924,2485,952,7245,/data/users2/kwang26/aibm_hcp_normalized/381038_3T_T1w_MPR1.nii.gz
3301,2633,7949,3816,1953,13539,14383,12655,3044,12581,8905,8175,6593,13226,2378,4053,5623,2918,3326,3225,11017,3664,14678,12784,3474,19382,23628,14780,12342,12456,884,2385,1212,7987,3260,2199,6723,4004,1252,12125,16684,11460,2638,13637,8680,8793,5698,14203,2380,5323,5110,3051,4389,3429,11977,3901,15549,13611,2592,20499,24516,14805,13537,11202,1142,2735,1125,8107,/data/users2/kwang26/aibm_hcp_normalized/162935_3T_T1w_MPR1.nii.gz
2426,2642,7729,3228,1936,10222,11583,10299,2768,11281,8099,6384,6022,10416,2145,3743,4405,1978,5051,2164,8987,3894,14059,11071,3503,17473,22201,12765,14184,11785,726,2694,1460,8046,2497,2108,6295,3296,1061,10625,15645,10157,2541,10199,8809,5910,6048,11515,1722,4374,3415,3168,4795,2459,9880,3710,14035,11408,2186,18367,24812,12633,15310,10491,1195,2114,1018,7746,/data/users2/kwang26/aibm_hcp_normalized/108525_3T_T1w_MPR1.nii.gz
2517,1662,6772,3120,1305,10239,13073,8975,3133,9617,8370,6192,6549,10340,2298,3132,4396,2520,3094,2178,9844,3278,16194,9467,2660,16499,22907,12640,13700,10950,634,1877,1286,6764,2279,3118,6212,2739,1352,10596,13915,9603,3034,9900,9478,6423,5191,10920,1956,3821,4750,2572,3416,2403,10849,4075,13649,10180,3072,19831,21000,12952,12343,10400,1059,2429,1119,6336,/data/users2/kwang26/aibm_hcp_normalized/295146_3T_T1w_MPR1.nii.gz
2666,2147,6810,3006,1563,10258,15913,11454,2790,8972,7376,7095,4531,10263,1727,3397,5252,2385,3617,2777,8581,2981,13506,9352,3476,13603,21379,11378,11251,8798,553,2717,926,6941,2684,3222,5891,2746,1112,9383,16322,10342,2067,9351,7350,6979,5396,12343,1855,3873,3806,2749,4738,2935,8369,3439,13683,10125,2338,15700,19311,12367,12513,10310,1002,1993,858,6639,/data/users2/kwang26/aibm_hcp_normalized/305830_3T_T1w_MPR1.nii.gz
2800,1734,6989,3048,1358,8514,13382,11580,3558,11032,7920,7836,6074,11637,2139,3394,4913,2304,4745,2702,10746,3227,14999,10488,2578,21734,25121,13256,12352,11564,1018,2623,1188,6752,3456,2347,9025,3028,1219,9047,16194,10134,2554,10584,7672,8124,5937,14097,2237,4742,4146,2908,4711,2681,9841,3183,16989,10570,2047,20893,24373,13470,11618,9864,1039,1911,1262,7346,/data/users2/kwang26/aibm_hcp_normalized/481951_3T_T1w_MPR1.nii.gz
2481,1699,6464,3341,2316,11646,13159,11823,2016,11342,7820,5871,5742,9452,2243,3929,4424,2773,4040,2469,9811,3808,14971,10126,2753,17045,23727,12947,12026,12807,949,2429,1280,6699,2872,2348,6044,3457,2157,10491,15097,11428,2446,11129,8485,8052,5796,10679,2133,3919,3873,3061,5365,3197,11562,3095,16027,11026,2042,16559,23702,14152,12122,10543,1164,2187,884,6557,/data/users2/kwang26/aibm_hcp_normalized/153732_3T_T1w_MPR1.nii.gz
2684,2939,8670,3499,2208,12356,14473,11947,3530,14694,8876,7510,5478,12674,2724,3787,5388,2311,3512,3087,11580,4036,14518,11462,4116,20701,24053,13491,13785,11618,1137,2644,1772,7216,3322,2187,9218,3932,2016,12891,16831,9751,3076,12834,8790,8129,6145,13640,2211,5045,5749,2772,3465,3482,10229,4017,14372,11827,2353,20894,25534,16119,15290,11096,1043,2223,1140,8205,/data/users2/kwang26/aibm_hcp_normalized/562446_3T_T1w_MPR1.nii.gz
4356,2506,8489,4010,1833,12229,17388,19938,3546,12823,9842,10605,6005,16108,2720,4335,7156,2179,5541,3140,14121,3827,16273,12447,4054,20997,25982,14779,15523,14313,827,2678,1658,8731,3483,2780,6325,3692,2950,11998,18915,15814,3833,14781,13087,10664,6076,15795,2393,6456,4768,3340,4578,3273,10470,4895,21619,11328,3363,20587,28403,14874,13786,13788,1058,2230,762,8231,/data/users2/kwang26/aibm_hcp_normalized/700634_3T_T1w_MPR1.nii.gz
